fighter_1,fighter_2,result,event,event_date,event_year,f1_age,f1_avg_body_landed,f1_avg_clinch_landed,f1_avg_distance_landed,f1_avg_ground_landed,f1_avg_head_landed,f1_avg_leg_landed,f1_avg_reversals,f1_avg_sig_str_landed,f1_avg_sig_str_received,f1_avg_sub_attempts,f1_avg_td_landed,f1_avg_td_received,f1_ctrl_time_differential,f1_days_inactive,f1_dec_rate,f1_elo,f1_exp_ratio,f1_finish_rate,f1_height_in,f1_kd_differential,f1_ko_rate,f1_lose_streak,f1_momentum,f1_reach_in,f1_recent_win_rate,f1_sig_str_accuracy,f1_sig_str_defense,f1_southpaw,f1_striking_volume,f1_sub_rate,f1_td_accuracy,f1_td_defense,f1_total_fights,f1_win_rate,f1_win_streak,f2_age,f2_avg_body_landed,f2_avg_clinch_landed,f2_avg_distance_landed,f2_avg_ground_landed,f2_avg_head_landed,f2_avg_leg_landed,f2_avg_reversals,f2_avg_sig_str_landed,f2_avg_sig_str_received,f2_avg_sub_attempts,f2_avg_td_landed,f2_avg_td_received,f2_ctrl_time_differential,f2_days_inactive,f2_dec_rate,f2_elo,f2_exp_ratio,f2_finish_rate,f2_height_in,f2_kd_differential,f2_ko_rate,f2_lose_streak,f2_momentum,f2_reach_in,f2_recent_win_rate,f2_sig_str_accuracy,f2_sig_str_defense,f2_southpaw,f2_striking_volume,f2_sub_rate,f2_td_accuracy,f2_td_defense,f2_total_fights,f2_win_rate,f2_win_streak,delta_age,delta_avg_body_landed,delta_avg_clinch_landed,delta_avg_distance_landed,delta_avg_ground_landed,delta_avg_head_landed,delta_avg_leg_landed,delta_avg_reversals,delta_avg_sig_str_landed,delta_avg_sig_str_received,delta_avg_sub_attempts,delta_avg_td_landed,delta_avg_td_received,delta_ctrl_time_differential,delta_days_inactive,delta_dec_rate,delta_elo,delta_exp_ratio,delta_finish_rate,delta_height_in,delta_kd_differential,delta_ko_rate,delta_lose_streak,delta_momentum,delta_reach_in,delta_recent_win_rate,delta_sig_str_accuracy,delta_sig_str_defense,delta_southpaw,delta_striking_volume,delta_sub_rate,delta_td_accuracy,delta_td_defense,delta_total_fights,delta_win_rate,delta_win_streak
Rony Jason,Jeremy Kennedy,0,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,32.9719370294319,5.375,1.625,12.75,2.75,10.0,1.75,0.0,17.125,24.125,0.5,0.375,1.375,-59.125,217.0,0.25,1516.9511063798557,0.8888888888888888,0.75,67.0,0.0,0.5,3,-0.3,73.0,0.2,0.43630573248407645,0.5633484162895928,0.0,41.25,0.25,0.3333333333333333,0.47619047619047616,8,0.5,0,24.48186173853525,8.0,11.0,15.0,1.0,16.0,3.0,0.0,27.0,28.0,0.0,5.0,0.0,583.0,196.0,1.0,1516.0,0.1111111111111111,0.0,71.0,0.0,0.0,0,0.0,71.0,1.0,0.38028169014084506,0.5333333333333333,0.0,55.0,0.0,0.35714285714285715,1.0,1,1.0,1,8.490075290896648,-2.625,-9.375,-2.25,1.75,-6.0,-1.25,0.0,-9.875,-3.875,0.5,-4.625,1.375,-642.125,21,-0.75,0.9511063798556734,0.7777777777777777,0.75,-4,0.0,0.5,3,-0.3,2.0,-0.8,0.056024042343231384,0.03001508295625943,0.0,-13.75,0.25,-0.023809523809523836,-0.5238095238095238,7,-0.5,-1
Jussier Formiga,Ray Borg,0,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,31.906913073237508,2.5,2.375,8.125,1.875,8.5,1.375,0.0,12.375,24.25,0.375,1.5,0.5,75.0,168.0,0.8,1545.183250944866,0.5714285714285714,0.2,65.0,-0.25,0.0,0,0.17500000000000004,67.0,0.8,0.32247557003257327,0.6700680272108843,0.0,36.625,0.2,0.375,0.8095238095238095,8,0.625,1,23.600273785078713,4.5,2.1666666666666665,3.5,11.0,11.666666666666666,0.5,0.16666666666666666,16.666666666666668,20.666666666666668,1.8333333333333333,3.1666666666666665,1.0,310.0,71.0,0.5,1534.2119841128322,0.42857142857142855,0.5,64.0,0.0,0.0,0,0.13333333333333341,63.0,0.8,0.5181347150259067,0.5424354243542435,0.0,37.333333333333336,0.5,0.5588235294117647,0.5,6,0.6666666666666666,1,8.306639288158795,-2.0,0.20833333333333348,4.625,-9.125,-3.166666666666666,0.875,-0.16666666666666666,-4.291666666666668,3.583333333333332,-1.4583333333333333,-1.6666666666666665,-0.5,-235.0,97,0.30000000000000004,10.971266832033734,0.14285714285714285,-0.3,1,-0.25,0.0,0,0.04166666666666663,4.0,0.0,-0.19565914499333342,0.1276326028566408,0.0,-0.7083333333333357,-0.3,-0.18382352941176472,0.30952380952380953,2,-0.04166666666666663,0
Edson Barboza,Beneil Dariush,1,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,31.134839151266256,11.25,0.875,39.9375,1.5,17.25,13.8125,0.0,42.3125,36.25,0.0625,0.4375,0.4375,7.5625,231.0,0.5833333333333334,1618.2795542102872,0.6153846153846154,0.4166666666666667,71.0,0.375,0.4166666666666667,0,-0.15000000000000002,75.0,0.6,0.41406727828746176,0.6463414634146342,0.0,78.5625,0.0,0.5384615384615384,0.8627450980392157,16,0.75,2,27.8466803559206,9.8,8.6,20.3,4.9,18.5,5.5,0.0,33.8,26.7,0.5,0.9,0.4,127.29999999999998,126.0,0.5,1610.6635139528255,0.38461538461538464,0.5,70.0,0.09999999999999998,0.125,0,0.0,72.0,0.8,0.47009735744089015,0.600896860986547,1.0,60.5,0.375,0.2727272727272727,0.75,10,0.8,2,3.2881587953456552,1.4499999999999993,-7.725,19.6375,-3.4000000000000004,-1.25,8.3125,0.0,8.512500000000003,9.55,-0.4375,-0.4625,0.03749999999999998,-119.73749999999998,105,0.08333333333333337,7.616040257461691,0.23076923076923078,-0.08333333333333331,1,0.275,0.2916666666666667,0,-0.15000000000000002,3.0,-0.20000000000000007,-0.05603007915342839,0.04544460242808712,-1.0,18.0625,-0.375,0.26573426573426573,0.11274509803921573,6,-0.050000000000000044,0
Joe Soto,Rani Yahya,1,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,29.971252566735114,2.6,0.0,34.8,1.8,29.0,5.0,0.0,36.6,60.6,1.4,0.6,1.0,-53.800000000000004,126.0,0.0,1492.8351264213804,0.21739130434782608,1.0,66.0,-0.6,0.0,0,0.0,65.0,0.4,0.4021978021978022,0.6633333333333333,0.0,97.2,1.0,0.1875,0.4444444444444444,5,0.4,2,32.492813141683776,2.0555555555555554,1.2777777777777777,8.0,3.4444444444444446,7.333333333333333,3.3333333333333335,0.2777777777777778,12.722222222222221,13.944444444444445,1.4444444444444444,2.2222222222222223,0.8333333333333334,-17.22222222222223,168.0,0.4166666666666667,1593.5041141830504,0.782608695652174,0.5833333333333334,66.0,-0.05555555555555555,0.0,0,0.13333333333333341,67.0,0.8,0.4089285714285714,0.49395161290322576,0.0,26.666666666666664,0.5833333333333334,0.37037037037037035,0.25,18,0.6666666666666666,4,-2.521560574948662,0.5444444444444447,-1.2777777777777777,26.799999999999997,-1.6444444444444446,21.666666666666668,1.6666666666666665,-0.2777777777777778,23.87777777777778,46.65555555555556,-0.04444444444444451,-1.6222222222222222,0.16666666666666663,-36.577777777777776,-42,-0.4166666666666667,-100.66898776167,-0.5652173913043479,0.41666666666666663,0,-0.5444444444444444,0.0,0,-0.13333333333333341,-2.0,-0.4,-0.006730769230769207,0.16938172043010757,0.0,70.53333333333333,0.41666666666666663,-0.18287037037037035,0.19444444444444442,-13,-0.2666666666666666,-2
Kelvin Gastelum,Vitor Belfort,0,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,25.37987679671458,9.8,6.1,42.3,3.4,34.7,7.3,0.5,51.8,35.6,0.2,0.9,1.5,24.10000000000001,91.0,0.5,1500.0,0.21739130434782608,0.5,69.0,0.30000000000000004,0.25,0,-0.20000000000000007,71.0,0.6,0.43529411764705883,0.6352459016393442,1.0,87.4,0.25,0.5,0.625,10,0.8,2,39.94250513347023,1.5555555555555556,2.0277777777777777,3.75,6.166666666666667,9.38888888888889,1.0,0.19444444444444445,11.944444444444445,17.305555555555557,0.3333333333333333,0.6666666666666666,0.75,-61.16666666666667,154.0,0.17391304347826086,1500.0,0.782608695652174,0.8260869565217391,72.0,0.3055555555555556,0.6956521739130435,2,-0.23888888888888882,74.0,0.4,0.4809843400447427,0.49838969404186795,1.0,29.25,0.13043478260869565,0.6666666666666666,0.564516129032258,36,0.6388888888888888,0,-14.562628336755647,8.244444444444445,4.072222222222222,38.55,-2.766666666666667,25.311111111111114,6.3,0.3055555555555556,39.855555555555554,18.294444444444444,-0.1333333333333333,0.2333333333333334,0.75,85.26666666666668,-63,0.32608695652173914,0.0,-0.5652173913043479,-0.32608695652173914,-3,-0.005555555555555536,-0.44565217391304346,-2,0.03888888888888875,-3.0,0.19999999999999996,-0.04569022239768389,0.1368562075974763,0.0,58.150000000000006,0.11956521739130435,-0.16666666666666663,0.06048387096774199,-26,0.1611111111111112,2
Joshua Burkman,Michel Prazeres,0,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,36.917180013689254,5.4375,7.5625,22.0,3.375,15.9375,11.5625,0.0625,32.9375,36.625,0.25,2.125,0.75,70.6875,161.0,0.6666666666666666,1451.7033732204002,0.6956521739130435,0.3333333333333333,70.0,0.0,0.16666666666666666,2,-0.175,72.0,0.2,0.43446001648804616,0.5247364152473641,0.0,69.5625,0.16666666666666666,0.37777777777777777,0.7446808510638299,16,0.375,0,35.62765229295003,6.285714285714286,2.4285714285714284,31.0,2.5714285714285716,22.285714285714285,7.428571428571429,0.14285714285714285,36.0,39.0,0.14285714285714285,4.142857142857143,1.1428571428571428,145.57142857142856,168.0,1.0,1549.2626673622121,0.30434782608695654,0.0,66.0,0.14285714285714285,0.0,0,0.08571428571428574,67.0,0.8,0.44919786096256686,0.6020408163265306,0.0,75.0,0.0,0.35365853658536583,0.4285714285714286,7,0.7142857142857143,3,1.2895277207392226,-0.8482142857142856,5.133928571428571,-9.0,0.8035714285714284,-6.348214285714285,4.133928571428571,-0.08035714285714285,-3.0625,-2.375,0.10714285714285715,-2.0178571428571432,-0.3928571428571428,-74.88392857142856,-7,-0.33333333333333337,-97.55929414181196,0.3913043478260869,0.3333333333333333,4,-0.14285714285714285,0.16666666666666666,2,-0.26071428571428573,5.0,-0.6000000000000001,-0.0147378444745207,-0.07730440107916647,0.0,-5.4375,0.16666666666666666,0.024119241192411933,0.31610942249240126,9,-0.3392857142857143,-3
Tim Means,Alex Oliveira,0,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,33.054072553045856,10.923076923076923,7.384615384615385,30.0,5.6923076923076925,27.46153846153846,4.6923076923076925,0.15384615384615385,43.07692307692308,28.0,0.15384615384615385,0.6153846153846154,1.8461538461538463,-64.6923076923077,71.0,0.375,1574.891037038702,0.6190476190476191,0.625,74.0,0.38461538461538464,0.5,1,-0.015384615384615441,75.0,0.6,0.46473029045643155,0.6367265469061876,0.0,71.07692307692308,0.125,0.5,0.6190476190476191,13,0.6153846153846154,0,29.05133470225873,7.25,9.75,9.625,7.0,14.75,4.375,0.0,26.375,16.5,0.5,1.875,1.125,173.125,71.0,0.4,1554.8429828830756,0.38095238095238093,0.6000000000000001,71.0,0.25,0.4,1,-0.025000000000000022,76.0,0.6,0.5248756218905473,0.44303797468354433,0.0,42.875,0.2,0.3191489361702128,0.5714285714285714,8,0.625,0,4.002737850787128,3.6730769230769234,-2.365384615384615,20.375,-1.3076923076923075,12.71153846153846,0.3173076923076925,0.15384615384615385,16.70192307692308,11.5,-0.34615384615384615,-1.2596153846153846,0.7211538461538463,-237.81730769230768,0,-0.025000000000000022,20.04805415562646,0.23809523809523814,0.02499999999999991,3,0.13461538461538464,0.09999999999999998,0,0.009615384615384581,-1.0,0.0,-0.06014533143411571,0.19368857222264324,0.0,28.20192307692308,-0.07500000000000001,0.18085106382978722,0.04761904761904767,5,-0.009615384615384581,0
Mauricio Rua,Gian Villante,1,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,35.290896646132786,6.147058823529412,7.205882352941177,15.323529411764707,9.029411764705882,19.264705882352942,6.147058823529412,0.14705882352941177,31.558823529411764,21.941176470588236,0.5294117647058824,1.2647058823529411,1.5,2.941176470588246,301.0,0.16666666666666666,1640.4037147493284,0.7083333333333334,0.8333333333333333,73.0,0.38235294117647056,0.7916666666666666,0,-0.10588235294117654,76.0,0.6,0.5104662226450999,0.5583185316755477,0.0,53.5,0.041666666666666664,0.4777777777777778,0.4516129032258065,34,0.7058823529411765,2,31.561943874058862,4.142857142857143,5.071428571428571,28.071428571428573,3.0,21.428571428571427,10.571428571428571,0.0,36.142857142857146,46.92857142857143,0.0,0.5,0.35714285714285715,2.357142857142854,92.0,0.375,1525.952569321718,0.2916666666666667,0.625,75.0,0.0,0.625,0,0.02857142857142858,76.0,0.6,0.4846743295019157,0.5780346820809248,0.0,83.07142857142858,0.0,0.25,0.8484848484848485,14,0.5714285714285714,1,3.7289527720739244,2.004201680672269,2.1344537815126055,-12.747899159663866,6.029411764705882,-2.163865546218485,-4.424369747899159,0.14705882352941177,-4.584033613445381,-24.987394957983195,0.5294117647058824,0.7647058823529411,1.1428571428571428,0.5840336134453921,209,-0.20833333333333334,114.4511454276103,0.4166666666666667,0.20833333333333326,-2,0.38235294117647056,0.16666666666666663,0,-0.13445378151260512,0.0,0.0,0.025791893143184197,-0.01971615040537711,0.0,-29.571428571428584,0.041666666666666664,0.2277777777777778,-0.396871945259042,20,0.13445378151260512,1
Francisco Trinaldo,Kevin Lee,0,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,2017,38.54620123203286,9.857142857142858,7.571428571428571,24.0,6.357142857142857,22.928571428571427,5.142857142857143,0.07142857142857142,37.92857142857143,26.142857142857142,0.35714285714285715,0.8571428571428571,1.4285714285714286,-1.6428571428571672,168.0,0.5454545454545454,1616.7122990073112,0.6086956521739131,0.45454545454545453,69.0,0.14285714285714285,0.2727272727272727,0,0.2142857142857143,70.0,1.0,0.472,0.6004366812227074,1.0,64.07142857142857,0.18181818181818182,0.41379310344827586,0.5833333333333333,14,0.7857142857142857,7,24.514715947980836,10.88888888888889,6.888888888888889,20.77777777777778,11.333333333333334,27.444444444444443,0.6666666666666666,0.1111111111111111,39.0,32.55555555555556,1.0,2.5555555555555554,0.6666666666666666,197.33333333333334,112.0,0.5714285714285714,1577.137164666209,0.391304347826087,0.42857142857142855,69.0,-0.2222222222222222,0.14285714285714285,0,0.022222222222222254,77.0,0.8,0.4071925754060325,0.5258899676375405,0.0,71.55555555555556,0.2857142857142857,0.45098039215686275,0.7272727272727273,9,0.7777777777777778,3,14.031485284052021,-1.0317460317460316,0.6825396825396819,3.2222222222222214,-4.976190476190477,-4.515873015873016,4.476190476190476,-0.03968253968253968,-1.0714285714285694,-6.412698412698415,-0.6428571428571428,-1.6984126984126982,0.761904761904762,-198.9761904761905,56,-0.025974025974025983,39.575134341102284,0.2173913043478261,0.025974025974025983,0,0.36507936507936506,0.12987012987012986,0,0.19206349206349205,-7.0,0.19999999999999996,0.06480742459396749,0.07454671358516696,1.0,-7.484126984126988,-0.10389610389610388,-0.037187288708586896,-0.14393939393939403,5,0.007936507936507908,4
Brad Scott,Scott Askham,1,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,27.731690622861056,9.2,8.0,29.4,2.0,25.2,5.0,0.2,39.4,42.0,0.6,0.4,1.4,96.60000000000001,385.0,0.0,1486.0052484287626,0.5,1.0,73.0,-0.6,0.0,1,0.0,76.0,0.4,0.434878587196468,0.5882352941176471,0.0,81.4,1.0,0.15384615384615385,0.72,5,0.4,0,28.826830937713893,7.8,9.0,12.8,2.0,8.8,7.2,0.2,23.8,33.2,0.6,0.2,1.4,-172.40000000000003,196.0,0.0,1503.7286555799512,0.5,1.0,75.0,0.8,1.0,1,0.0,75.0,0.4,0.4779116465863454,0.484472049689441,1.0,57.0,0.0,0.125,0.65,5,0.4,0,-1.0951403148528378,1.3999999999999995,-1.0,16.599999999999998,0.0,16.4,-2.2,0.0,15.599999999999998,8.799999999999997,0.0,0.2,0.0,269.00000000000006,189,0.0,-17.723407151188667,0.0,0.0,-2,-1.4,-1.0,0,0.0,1.0,0.0,-0.04303305938987739,0.10376324442820606,-1.0,24.400000000000006,1.0,0.028846153846153855,0.06999999999999995,0,0.0,0
Reza Madadi,Joe Duffy,0,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,38.743326488706366,3.6,7.2,20.8,6.4,29.6,1.2,0.0,34.4,41.4,0.6,2.4,0.4,77.60000000000001,314.0,0.0,1516.2893228134117,0.5555555555555556,1.0,71.0,-0.2,0.3333333333333333,0,0.0,73.0,0.6,0.47645429362880887,0.654424040066778,0.0,75.8,0.6666666666666666,0.3870967741935484,0.8947368421052632,5,0.6,1,29.078713210130047,3.0,2.5,12.0,1.25,12.0,0.75,0.0,15.75,21.5,0.75,0.0,1.0,-151.75,254.0,0.0,1531.6928317347854,0.4444444444444444,1.0,70.0,0.5,0.3333333333333333,0,0.0,73.0,0.75,0.35795454545454547,0.5195530726256983,0.0,37.25,0.6666666666666666,0.0,0.5555555555555556,4,0.75,1,9.664613278576319,0.6000000000000001,4.7,8.8,5.15,17.6,0.44999999999999996,0.0,18.65,19.9,-0.15000000000000002,2.4,-0.6,229.35000000000002,60,0.0,-15.403508921373714,0.11111111111111116,0.0,1,-0.7,0.0,0,0.0,0.0,-0.15000000000000002,0.1184997481742634,0.13487096744107974,0.0,38.55,0.0,0.3870967741935484,0.3391812865497076,1,-0.15000000000000002,0
Brad Pickett,Marlon Vera,0,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,38.48049281314169,5.176470588235294,3.9411764705882355,24.823529411764707,4.882352941176471,22.88235294117647,5.588235294117647,0.17647058823529413,33.64705882352941,52.294117647058826,0.35294117647058826,1.8823529411764706,1.2352941176470589,94.58823529411764,91.0,0.625,1484.3947255494088,0.8095238095238095,0.375,66.0,-0.2352941176470588,0.125,2,-0.27058823529411763,68.0,0.2,0.3091891891891892,0.5603363006923838,0.0,85.94117647058823,0.25,0.4444444444444444,0.5800000000000001,17,0.47058823529411764,0,24.290212183436,8.25,3.0,13.5,10.75,16.5,2.5,0.0,27.25,40.75,1.5,0.75,0.75,-180.25,112.0,0.5,1500.8263363328097,0.19047619047619047,0.5,68.0,0.25,0.0,0,0.0,70.0,0.5,0.45041322314049587,0.46905537459283386,0.5,68.0,0.5,0.3,0.8235294117647058,4,0.5,1,14.190280629705686,-3.0735294117647056,0.9411764705882355,11.323529411764707,-5.867647058823529,6.382352941176471,3.0882352941176467,0.17647058823529413,6.397058823529413,11.544117647058826,-1.1470588235294117,1.1323529411764706,0.4852941176470589,274.8382352941176,-21,0.125,-16.431610783400856,0.6190476190476191,-0.125,-2,-0.48529411764705876,0.125,2,-0.27058823529411763,-2.0,-0.3,-0.14122403395130667,0.09128092609954996,-0.5,17.941176470588232,-0.25,0.14444444444444443,-0.24352941176470577,13,-0.02941176470588236,-1
Gunnar Nelson,Alan Jouban,1,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,28.637919233401778,3.0,1.5,13.0,6.75,16.875,1.375,0.25,21.25,39.25,0.75,1.125,0.375,59.75,314.0,0.16666666666666666,1563.278256595846,0.5,0.8333333333333334,71.0,0.0,0.0,0,-0.15000000000000002,72.0,0.6,0.5723905723905723,0.5139318885448916,0.5,60.5,0.8333333333333334,0.6428571428571429,0.7,8,0.75,1,35.31006160164271,10.375,6.375,35.875,4.125,26.375,9.625,0.0,46.375,31.5,0.0,0.375,0.625,-15.25,91.0,0.5,1562.620898797347,0.5,0.5,72.0,0.625,0.5,0,0.050000000000000044,73.0,0.8,0.5269886363636364,0.6152671755725191,1.0,77.875,0.0,0.5,0.6428571428571428,8,0.75,3,-6.67214236824093,-7.375,-4.875,-22.875,2.625,-9.5,-8.25,0.25,-25.125,7.75,0.75,0.75,-0.25,75.0,223,-0.33333333333333337,0.6573577984988788,0.0,0.33333333333333337,-1,-0.625,-0.5,0,-0.20000000000000007,-1.0,-0.20000000000000007,0.045401936026935985,-0.10133528702762751,-0.5,-17.375,0.8333333333333334,0.1428571428571429,0.05714285714285716,0,0.0,-2
Corey Anderson,Jimi Manuwa,0,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,27.485284052019164,8.75,9.0,35.125,18.375,49.25,4.5,0.0,62.5,29.25,0.0,3.625,0.25,319.875,99.0,0.6666666666666666,1571.6000333223951,0.5333333333333333,0.3333333333333333,75.0,-0.25,0.3333333333333333,0,0.050000000000000044,79.0,0.8,0.4616805170821791,0.5865724381625441,0.0,91.75,0.0,0.5272727272727272,0.33333333333333337,8,0.75,1,37.07871321013005,7.142857142857143,11.428571428571429,18.857142857142858,0.42857142857142855,11.714285714285714,11.857142857142858,0.0,30.714285714285715,25.142857142857142,0.2857142857142857,0.42857142857142855,1.0,-62.571428571428555,161.0,0.2,1574.4002847805841,0.4666666666666667,0.8,73.0,0.0,0.8,0,-0.11428571428571432,79.0,0.6,0.5955678670360111,0.4838709677419355,0.0,55.85714285714286,0.0,0.25,0.631578947368421,7,0.7142857142857143,1,-9.593429158110883,1.6071428571428568,-2.428571428571429,16.267857142857142,17.946428571428573,37.535714285714285,-7.357142857142858,0.0,31.785714285714285,4.107142857142858,-0.2857142857142857,3.1964285714285716,-0.75,382.44642857142856,-62,0.4666666666666666,-2.8002514581889955,0.06666666666666665,-0.46666666666666673,2,-0.25,-0.46666666666666673,0,0.16428571428571437,0.0,0.20000000000000007,-0.13388734995383195,0.10270147042060862,0.0,35.89285714285714,0.0,0.2772727272727272,-0.29824561403508765,1,0.0357142857142857,0
Vicente Luque,Leon Edwards,0,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,25.305954825462013,4.0,1.6,10.8,4.6,9.8,3.2,0.0,17.0,12.4,0.6,0.8,1.4,2.4000000000000057,126.0,0.0,1561.6907540256914,0.45454545454545453,1.0,71.0,0.4,0.5,0,0.0,75.0,0.8,0.4722222222222222,0.5079365079365079,0.0,29.4,0.5,0.8,0.41666666666666663,5,0.8,4,25.56331279945243,5.666666666666667,3.1666666666666665,14.166666666666666,5.666666666666667,16.166666666666668,1.1666666666666667,0.3333333333333333,23.0,23.5,0.3333333333333333,0.8333333333333334,2.1666666666666665,-84.33333333333334,161.0,0.5,1533.1296991353188,0.5454545454545454,0.5,74.0,0.3333333333333333,0.25,0,0.13333333333333341,74.0,0.8,0.46153846153846156,0.5877192982456141,1.0,46.5,0.25,0.29411764705882354,0.6578947368421053,6,0.6666666666666666,2,-0.25735797399041616,-1.666666666666667,-1.5666666666666664,-3.3666666666666654,-1.0666666666666673,-6.366666666666667,2.033333333333333,-0.3333333333333333,-6.0,-11.1,0.26666666666666666,-0.033333333333333326,-0.7666666666666666,86.73333333333335,-35,-0.5,28.56105489037259,-0.09090909090909088,0.5,-3,0.06666666666666671,0.25,0,-0.13333333333333341,1.0,0.0,0.010683760683760646,-0.07978279030910618,-1.0,-17.1,0.25,0.5058823529411764,-0.24122807017543868,-1,0.13333333333333341,2
Darren Stewart,Francimar Barroso,0,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,26.21492128678987,1.0,1.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,75.0,119.0,0.0,1500.0,0.14285714285714285,0.0,72.0,0.0,0.0,1,0.0,74.0,0.0,0.7,1.0,0.0,7.0,0.0,0.5,0.0,1,0.0,0,37.05133470225873,6.0,11.166666666666666,18.833333333333332,2.0,13.666666666666666,12.333333333333334,0.0,32.0,33.5,0.0,1.3333333333333333,0.3333333333333333,34.16666666666666,119.0,1.0,1513.6724255669249,0.8571428571428571,0.0,73.0,0.0,0.0,2,-0.09999999999999998,75.0,0.4,0.5363128491620112,0.5292740046838407,0.0,65.5,0.0,0.18181818181818182,0.8461538461538461,6,0.5,0,-10.836413415468858,-5.0,-10.166666666666666,-18.833333333333332,4.0,-7.666666666666666,-12.333333333333334,0.0,-25.0,-33.5,0.0,-0.33333333333333326,-0.3333333333333333,40.83333333333334,0,-1.0,-13.672425566924858,-0.7142857142857142,0.0,-1,0.0,0.0,-1,0.09999999999999998,-1.0,-0.4,0.1636871508379888,0.47072599531615933,0.0,-58.5,0.0,0.3181818181818182,-0.8461538461538461,-5,-0.5,0
Arnold Allen,Makwan Amirkhani,1,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,23.15126625598905,4.0,3.5,17.0,6.5,20.0,3.0,0.0,27.0,30.0,0.5,2.5,1.0,28.0,385.0,0.5,1529.9881831099428,0.4,0.5,68.0,0.5,0.0,0,0.0,70.0,1.0,0.3068181818181818,0.5275590551181102,1.0,57.0,0.5,0.625,0.8333333333333334,2,1.0,2,28.355920602327174,0.3333333333333333,0.0,2.3333333333333335,10.333333333333334,12.333333333333334,0.0,1.0,12.666666666666666,4.666666666666667,0.6666666666666666,1.6666666666666667,0.0,176.0,385.0,0.3333333333333333,1545.4297922449018,0.6,0.6666666666666666,70.0,0.3333333333333333,0.3333333333333333,0,0.0,72.0,1.0,0.6666666666666666,0.41666666666666663,1.0,17.333333333333332,0.3333333333333333,0.625,0.0,3,1.0,3,-5.204654346338124,3.6666666666666665,3.5,14.666666666666666,-3.833333333333334,7.666666666666666,3.0,-1.0,14.333333333333334,25.333333333333332,-0.16666666666666663,0.8333333333333333,1.0,-148.0,0,0.16666666666666669,-15.44160913495898,-0.19999999999999996,-0.16666666666666663,-2,0.16666666666666669,-0.3333333333333333,0,0.0,-2.0,0.0,-0.3598484848484848,0.11089238845144356,0.0,39.66666666666667,0.16666666666666669,0.0,0.8333333333333334,-1,0.0,-1
Teemu Packalen,Marc Diakiese,0,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,2017,29.82340862422998,3.0,0.0,15.0,5.5,17.0,0.5,0.0,20.5,21.5,1.0,1.5,0.0,-105.0,385.0,0.0,1500.069016664026,0.5,1.0,73.0,0.5,0.0,0,0.0,75.0,0.5,0.5694444444444444,0.5,0.0,42.0,1.0,0.2727272727272727,1.0,2,0.5,1,24.005475701574266,4.0,7.0,19.0,2.5,20.5,4.0,0.0,28.5,20.5,0.0,3.5,1.5,8.5,99.0,0.5,1530.012023271033,0.5,0.5,70.0,0.0,0.5,0,0.0,73.0,1.0,0.38,0.6095238095238096,0.0,49.0,0.0,0.5,0.6666666666666667,2,1.0,2,5.817932922655714,-1.0,-7.0,-4.0,3.0,-3.5,-3.5,0.0,-8.0,1.0,1.0,-2.0,-1.5,-113.5,286,-0.5,-29.943006607006964,0.0,0.5,3,0.5,-0.5,0,0.0,2.0,-0.5,0.18944444444444442,-0.10952380952380958,0.0,-7.0,1.0,-0.2272727272727273,0.33333333333333326,0,-0.5,-1
